date,country,avg_temp,min_temp,max_temp,dewpoint,humidity,precip_mm,rain_mm,snow_mm,snow_depth_cm,pressure_msl,cloud_cover,wind_speed_avg,wind_speed_max,wind_gust_max,wind_dir_mode,shortwave_rad_MJ,vpd,hdd18,cdd18,delta_temp,delta_humidity
2018-12-22,ZAF,24.15833333,17.6,30.9,12.95833333,52.95833333,0,0,0,0,872.6083333,37.58333333,3.384166667,4.47,10.1,343.3444904,7412,14.17079864,0,6.158333333,13.3,-9.791666667
2018-12-23,ZAF,24.9375,17.8,32.4,13.30416667,53.58333333,0,0,0,0,871.0875,21.41666667,3.669166667,5.78,13.1,6.60770371,8384,14.64911734,0,6.9375,14.6,0.625
2018-12-24,ZAF,25.58333333,18.8,32.3,14.24583333,54.29166667,0,0,0,0,870.7375,44.54166667,3.043333333,5.3,11.4,341.7216534,7300,14.9901779,0,7.583333333,13.5,0.708333333
2018-12-25,ZAF,26.35,18.8,33.8,12.5875,47.41666667,0,0,0,0,870.8583333,11.875,3.242083333,5.2,13.6,359.7507403,8466,18.044589,0,8.35,15,-6.875
2018-12-26,ZAF,27.625,19.6,36.3,11.60416667,42.54166667,0,0,0,0,870.8625,15.625,3.319166667,7.62,15.8,332.9252284,8143,21.24910877,0,9.625,16.7,-4.875
2018-12-27,ZAF,27.31666667,21.2,34.5,11.34583333,40.25,0.5,0.5,0,0,871.5958333,45.41666667,2.716666667,7.65,15.1,359.9625412,7891,21.70188882,0,9.316666667,13.3,-2.291666667
2018-12-28,ZAF,23.20416667,18.7,29.4,13.97083333,60.125,6.3,6.3,0,0,873.1875,91.83333333,4.165,6.85,13.7,95.1847792,5098,11.34172009,0,5.204166667,10.7,19.875
2018-12-29,ZAF,18.81666667,16.3,21.6,14.6,77.375,4.8,4.8,0,0,875.775,97.70833333,2.754166667,4.55,10,54.82724585,3194,4.915022987,0,0.816666667,5.3,17.25
2018-12-30,ZAF,20.64583333,16.6,25.9,15.4,73.5,3.6,3.6,0,0,874.9791667,97.33333333,2.285833333,3.97,7.9,25.44394995,5091,6.448545577,0,2.645833333,9.3,-3.875
2018-12-31,ZAF,18.51666667,17,22.1,16.47916667,88.08333333,23.3,23.3,0,0,875.3916667,99.375,2.879583333,3.94,10.2,128.4894161,1904,2.540635103,0,0.516666667,5.1,14.58333333
2019-01-01,ZAF,17.66666667,16,20.4,16.05416667,90.41666667,29.8,29.8,0,0,874.7958333,97.95833333,2.3125,3.62,11.5,90.62049505,2053,1.936911635,0.333333333,0,4.4,
2019-01-02,ZAF,20.1625,16.1,24.6,16.84583333,82.41666667,48.4,48.4,0,0,873.5083333,76.625,1.882083333,3.67,8.3,54.66068401,5452,4.153018468,0,2.1625,8.5,-8
2019-01-03,ZAF,19.75,15.4,23.9,15.14166667,75.83333333,2.5,2.5,0,0,874.2333333,68.54166667,4.0175,8.2,15.2,60.78151323,5806,5.563985018,0,1.75,8.5,-6.583333333
2019-01-04,ZAF,19.77916667,15.4,24.7,14.65,73.875,0.5,0.5,0,0,873.775,60.33333333,2.760416667,4.11,8.7,345.8777612,5696,6.025749235,0,1.779166667,9.3,-1.958333333
2019-01-05,ZAF,21.94166667,15.2,28.5,15.58333333,69.58333333,0.2,0.2,0,0,871.3375,24.625,2.6,4.9,11.2,282.2731623,8027,8.013408481,0,3.941666667,13.3,-4.291666667
2019-01-06,ZAF,22.3125,17.4,27.9,17.1625,73.625,2.1,2.1,0,0,870.5125,30.70833333,3.37625,5.01,10.8,38.2613082,7191,7.107302955,0,4.3125,10.5,4.041666667
2019-01-07,ZAF,20.23333333,17.1,25.1,16.45416667,79.95833333,0.5,0.5,0,0,870.9,76.95833333,3.078333333,4.88,9.2,10.37994747,4191,4.754423337,0,2.233333333,8,6.333333333
2019-01-08,ZAF,20.85,16.5,28,16.025,76.16666667,6.1,6.1,0,0,867.925,54.04166667,3.665416667,6.24,13,344.0655765,6673,5.872969493,0,2.85,11.5,-3.791666667
2019-01-09,ZAF,21.90416667,14.6,29.1,15.45416667,69.45833333,0,0,0,0,868.2333333,6.625,2.05375,2.8,6.9,36.45987566,8680,8.027958989,0,3.904166667,14.5,-6.708333333
2019-01-10,ZAF,22.9375,19.3,29.2,17.26666667,72,2.5,2.5,0,0,868.7958333,34.79166667,3.011666667,5.38,14.2,7.258258228,7408,7.836737225,0,4.9375,9.9,2.541666667
2019-01-11,ZAF,24.05833333,17.6,30.3,16.64583333,66.20833333,0,0,0,0,868.5208333,18.5,2.7425,4.69,11,0.248092085,8072,10.11851249,0,6.058333333,12.7,-5.791666667
2019-01-12,ZAF,24.83333333,19.3,31,16.72083333,63.29166667,5.2,5.2,0,0,868.3708333,34.08333333,1.9375,4.1,12.8,29.07912135,7035,11.51344109,0,6.833333333,11.7,-2.916666667
2019-01-13,ZAF,25.675,19.3,32.1,16.34583333,58.83333333,0.1,0.1,0,0,870.1208333,33.45833333,2.50625,4.75,8.8,342.0857977,7130,13.57428877,0,7.675,12.8,-4.458333333
2019-01-14,ZAF,24.43333333,20.4,30.5,18.34583333,70.625,2.2,2.2,0,0,871.2833333,74.58333333,2.298333333,4.94,10,32.1201843,6378,8.99584159,0,6.433333333,10.1,11.79166667
2019-01-15,ZAF,24.0875,18.6,30.5,17.67083333,70.20833333,0,0,0,0,870.8125,63.54166667,2.5925,4.18,10,25.89111823,7458,8.93638212,0,6.0875,11.9,-0.416666667
2019-01-16,ZAF,24.01666667,19.3,28.5,16.49583333,65.16666667,0.6,0.6,0,0,871.6041667,28.83333333,2.8425,4.75,8.5,104.2068669,7279,10.40438156,0,6.016666667,9.2,-5.041666667
2019-01-17,ZAF,23.10416667,17.4,29.9,15.91666667,66.29166667,0.5,0.5,0,0,871.3583333,24.95833333,2.709166667,5.1,12.8,134.9044201,8080,9.529976359,0,5.104166667,12.5,1.125
2019-01-18,ZAF,24.20833333,16.5,30.8,14.5125,57.875,0,0,0,0,869.3958333,17.125,2.243333333,3.16,7.1,259.6870652,7590,12.72779223,0,6.208333333,14.3,-8.416666667
2019-01-19,ZAF,25.84583333,19.9,32.4,10.35416667,44.04166667,0.1,0.1,0,0,870.3791667,8.291666667,4.28125,7.18,13.3,184.727533,8831,18.63931333,0,7.845833333,12.5,-13.83333333
2019-01-20,ZAF,19.94166667,15.2,25.8,10.8625,57.33333333,0,0,0,0,876.0416667,24.45833333,5.104166667,7.34,13.8,103.6916076,7683,9.940697854,0,1.941666667,10.6,13.29166667
2019-01-21,ZAF,20.78333333,12,29,7.725,48.375,0,0,0,0,875.7875,1.416666667,2.91125,4.74,8.5,99.01513092,8950,12.66928411,0,2.783333333,17,-8.958333333
2019-01-22,ZAF,23.66666667,14.1,31.8,7.633333333,38.79166667,0,0,0,0,872.5,0.125,1.632083333,2.61,6.6,126.6701684,8909,17.90181947,0,5.666666667,17.7,-9.583333333
2019-01-23,ZAF,25.79583333,16.9,32.8,8.1875,35.29166667,0,0,0,0,870.3791667,13.04166667,1.879583333,3.64,6.5,200.8508626,7968,21.49017564,0,7.795833333,15.9,-3.5
2019-01-24,ZAF,25.94166667,19.4,32.2,11.07083333,40.75,0,0,0,0,870.8,11.91666667,2.986666667,4.93,9.3,42.09981776,8262,19.8479559,0,7.941666667,12.8,5.458333333
2019-01-25,ZAF,24.57916667,18.1,30.9,12.5,48.875,0.1,0.1,0,0,872.4041667,19.29166667,3.763333333,4.95,11,353.2410777,8359,15.79370547,0,6.579166667,12.8,8.125
2019-01-26,ZAF,23.49166667,17.5,30.5,13.92916667,59.29166667,1,1,0,0,873.2375,30.04166667,3.5225,6.95,14.1,12.68084744,7821,11.78130607,0,5.491666667,13,10.41666667
2019-01-27,ZAF,19.8125,15.9,25,14.86666667,74.91666667,2.9,2.9,0,0,874.6333333,70.70833333,3.728333333,5.16,10.7,34.4271182,4764,5.79745737,0,1.8125,9.1,15.625
2019-01-28,ZAF,19.1875,14.1,24.9,13.24166667,71.08333333,0.3,0.3,0,0,874.6333333,48,2.783333333,4.84,9.7,37.12440695,4849,6.428838088,0,1.1875,10.8,-3.833333333
2019-01-29,ZAF,20.45,14.8,26,12.52916667,63.29166667,0,0,0,0,875.0875,45.125,2.502916667,4.22,9.2,23.5652413,6189,8.825475676,0,2.45,11.2,-7.791666667
2019-01-30,ZAF,21.37083333,15.4,28.8,14.27083333,66.29166667,4,4,0,0,873.2958333,36.29166667,1.975416667,3.77,10.5,119.4202275,6695,8.576148384,0,3.370833333,13.4,3
2019-01-31,ZAF,23.37083333,17.3,29.9,13.84166667,58.5,0,0,0,0,872.875,19.83333333,2.419583333,3.49,8.5,9.953758373,7627,11.92325031,0,5.370833333,12.6,-7.791666667
2019-02-01,ZAF,21.57916667,18,27,15.95,71.08333333,1.1,1.1,0,0,875.2375,61.41666667,3.024166667,4.8,10.4,107.848575,5646,7.451443533,0,3.579166667,9,12.58333333
2019-02-02,ZAF,21.42083333,18,26,15.9125,72.08333333,0.4,0.4,0,0,875.2291667,76.75,2.410416667,3.54,8.2,59.38879466,5620,7.124400148,0,3.420833333,8,1
2019-02-03,ZAF,22.38333333,17.2,28,15.05416667,65.66666667,0.3,0.3,0,0,872.6875,73.08333333,2.73875,4.74,10.8,16.86950005,6645,9.291767475,0,4.383333333,10.8,-6.416666667
2019-02-04,ZAF,22.08333333,17.1,26.9,14.6,64.375,2.1,2.1,0,0,871.8166667,57.29166667,2.8825,5.64,11.9,342.8972056,6574,9.466953075,0,4.083333333,9.8,-1.291666667
2019-02-05,ZAF,20.95833333,17.5,25,14.42083333,67.25,1.5,1.5,0,0,873.7416667,92.83333333,2.798333333,4.32,10.1,62.35298064,5124,8.124120199,0,2.958333333,7.5,2.875
2019-02-06,ZAF,20.89583333,15.6,26,14.0625,66.83333333,1,1,0,0,873.7125,86.375,1.5475,2.31,6.1,17.44222242,6506,8.195937758,0,2.895833333,10.4,-0.416666667
2019-02-07,ZAF,22.62916667,16.9,27.4,14.8,63.16666667,0.4,0.4,0,0,873.7583333,67.375,2.060416667,3.61,8.4,35.22066452,6916,10.118252,0,4.629166667,10.5,-3.666666667
2019-02-08,ZAF,22.00416667,16,27.4,15.0625,66.75,0.7,0.7,0,0,874.0625,46.875,2.370416667,4.25,7.7,293.7836285,5936,8.793304086,0,4.004166667,11.4,3.583333333
2019-02-09,ZAF,25.36666667,19.6,32.2,14.05,53.04166667,0,0,0,0,872.15,29.45833333,3.082083333,4.18,8.7,101.7972883,7686,15.20335348,0,7.366666667,12.6,-13.70833333
2019-02-10,ZAF,23.63333333,18.2,29.9,13.75,56.04166667,0.1,0.1,0,0,872.4041667,44.75,2.619583333,4.21,9,9.819867104,7310,12.8308845,0,5.633333333,11.7,3
2019-02-11,ZAF,23.8875,18.1,30.5,13.89166667,55.58333333,0.1,0.1,0,0,870.425,33,2.442083333,3.75,9.1,301.5381193,7023,13.16433544,0,5.8875,12.4,-0.458333333
2019-02-12,ZAF,21.05833333,16.4,26.6,14.925,69.625,5.5,5.5,0,0,869.7333333,73.20833333,2.613333333,3.93,12.7,157.8663213,6036,7.581388994,0,3.058333333,10.2,14.04166667
2019-02-13,ZAF,19.94583333,17.2,25.2,16.24166667,79.95833333,7.6,7.6,0,0,872.1791667,90.16666667,2.943333333,5.39,11.9,81.11248491,3586,4.670614888,0,1.945833333,8,10.33333333
2019-02-14,ZAF,18.99583333,17.8,20.6,16.80416667,87.33333333,44.3,44.3,0,0,874.1083333,98.95833333,4.620833333,6.48,12,107.002521,1878,2.782641437,0,0.995833333,2.8,7.375
2019-02-15,ZAF,19.5625,16.4,23.2,15.46666667,77.95833333,0.6,0.6,0,0,872.5166667,76.375,3.01125,5.22,10.1,65.24292192,4647,5.016021312,0,1.5625,6.8,-9.375
2019-02-16,ZAF,21.14166667,16.9,26.2,16.525,76.41666667,1.3,1.3,0,0,870.275,46.58333333,2.023333333,4.64,9.9,142.5700245,6504,5.916419885,0,3.141666667,9.3,-1.541666667
2019-02-17,ZAF,21.00416667,16.3,26.6,11.39166667,56.41666667,0,0,0,0,871.2916667,1.25,4.89125,7.01,13.2,139.3586265,8271,10.84197297,0,3.004166667,10.3,-20
2019-02-18,ZAF,20.05833333,13.8,26.3,11.18333333,58.66666667,0,0,0,0,872.7041667,5.916666667,3.355,4.64,8.8,130.3960429,7810,9.699850992,0,2.058333333,12.5,2.25
2019-02-19,ZAF,20.07083333,13.7,26.5,12.07916667,62.75,0,0,0,0,872.5708333,34.91666667,2.132083333,3.8,7.1,177.8910743,6806,8.748362926,0,2.070833333,12.8,4.083333333
2019-02-20,ZAF,20.80416667,13.1,28.3,12.89166667,62.83333333,0.1,0.1,0,0,872.8958333,6.166666667,2.617916667,4.32,10.2,270.4016542,7664,9.132764694,0,2.804166667,15.2,0.0833333333
2019-02-21,ZAF,23.57083333,16.3,29.6,11.95416667,50.25,0,0,0,0,874.2333333,16.875,2.022083333,3.74,6.5,158.7986599,6890,14.46686021,0,5.570833333,13.3,-12.58333333
2019-02-22,ZAF,22.33333333,17,28.8,15.3125,66.70833333,1.7,1.7,0,0,875.6375,42.58333333,2.9,5.49,11.3,36.33465958,5964,8.982516099,0,4.333333333,11.8,16.45833333
2019-02-23,ZAF,22.50416667,15.1,29.6,13.93333333,60.95833333,2,2,0,0,872.0666667,29.54166667,3.288333333,5.88,14.2,297.243494,7659,10.64384066,0,4.504166667,14.5,-5.75
2019-02-24,ZAF,24.69166667,18.3,31.6,11.9625,48.91666667,0,0,0,0,869.7333333,62.08333333,2.5075,4.25,9.4,186.8705302,7858,15.88723427,0,6.691666667,13.3,-12.04166667
2019-02-25,ZAF,21.68333333,18,27.8,15.3625,68.20833333,7.7,7.7,0,0,871.3791667,44,3.202083333,6.62,13.1,62.85208313,5374,8.244621663,0,3.683333333,9.8,19.29166667
2019-02-26,ZAF,21.575,14.5,28.8,12.66666667,61.16666667,0,0,0,0,870.1416667,8.25,2.600833333,4.55,10.9,279.5622474,7296,10.00428834,0,3.575,14.3,-7.041666667
2019-02-27,ZAF,23.8625,16.2,31,9.033333333,41.375,0,0,0,0,870.1583333,9.333333333,2.769583333,4.21,10.2,257.2858145,7530,17.34936273,0,5.8625,14.8,-19.79166667
2019-02-28,ZAF,23.85,16.4,31.9,8.8375,42.41666667,0,0,0,0,871.4125,0.708333333,3.122083333,5,11,346.2817491,7855,17.02829922,0,5.85,15.5,1.041666667
2019-03-01,ZAF,24.14166667,16.1,31.8,6.4625,34.29166667,0,0,0,0,872.35,1.875,3.0675,5.22,9.1,161.4166297,7837,19.77416356,0,6.141666667,15.7,-8.125
2019-03-02,ZAF,24.02083333,18.8,30.9,16.025,65.08333333,0.1,0.1,0,0,873.3625,36.16666667,2.9475,4.34,11.8,18.14177854,6262,10.43188066,0,6.020833333,12.1,30.79166667
2019-03-03,ZAF,25.10833333,19.3,32.9,14.7375,58.29166667,0.2,0.2,0,0,871.9333333,22.58333333,3.152083333,6.37,13.6,312.348192,6785,13.29777075,0,7.108333333,13.6,-6.791666667
2019-03-04,ZAF,24.1875,17.4,30.8,14.8875,61.70833333,0,0,0,0,871.9708333,70.91666667,2.473333333,4.34,10.2,336.3775326,6684,11.55513933,0,6.1875,13.4,3.416666667
2019-03-05,ZAF,23.05833333,18.3,30.2,17.0375,70.79166667,6.2,6.2,0,0,873.8208333,64.41666667,2.510833333,6.13,12.9,63.26952113,6206,8.23489609,0,5.058333333,11.9,9.083333333
2019-03-06,ZAF,23.2625,17.6,29.3,14.80833333,62.625,0,0,0,0,876.7875,70.25,1.880833333,2.61,7,68.42085409,6927,10.66814681,0,5.2625,11.7,-8.166666667
2019-03-07,ZAF,23.69583333,16.4,30.2,13.74583333,56.20833333,0,0,0,0,873.425,15.875,2.075,4.54,8.7,91.52643214,6930,12.83040151,0,5.695833333,13.8,-6.416666667
2019-03-08,ZAF,22.70833333,17.2,29.8,14.14583333,61.625,2.4,2.4,0,0,871.7416667,35.54166667,1.96,3.2,7.1,61.10327708,6822,10.59248128,0,4.708333333,12.6,5.416666667
2019-03-09,ZAF,22.0125,17.9,28.8,13.90833333,62.45833333,4.5,4.5,0,0,872.6916667,29.25,2.34125,3.3,8.7,335.8346291,7002,9.933323252,0,4.0125,10.9,0.833333333
2019-03-10,ZAF,23.3125,17.1,30.1,12.925,55.41666667,0,0,0,0,873.85,23.70833333,3.344583333,6.51,11.5,68.51450681,6651,12.76411824,0,5.3125,13,-7.041666667
2019-03-11,ZAF,21.32083333,17.1,26.9,14.7875,68.29166667,5.5,5.5,0,0,875.6,43.41666667,3.134166667,4.7,8.9,93.52055264,5014,8.042631514,0,3.320833333,9.8,12.875
2019-03-12,ZAF,20.44583333,16.8,24.5,14.29583333,69.5,0.8,0.8,0,0,875.0875,43.45833333,2.75625,4.33,8.8,60.8643399,4533,7.330973794,0,2.445833333,7.7,1.208333333
2019-03-13,ZAF,22.27916667,15.9,29.4,13.7,62.125,0,0,0,0,874.925,26.125,1.93,3.98,7.8,87.46079443,5923,10.18555379,0,4.279166667,13.5,-7.375
2019-03-14,ZAF,23.58333333,16.2,31.2,10.3625,49.25,0,0,0,0,874.6625,2.25,2.967083333,4.72,9.8,111.0239383,7172,14.7687638,0,5.583333333,15,-12.875
2019-03-15,ZAF,21.11666667,14.3,28.3,9.8,52.875,0,0,0,0,875.2333333,2.208333333,3.614166667,6.36,12.4,99.34327079,7326,11.80426419,0,3.116666667,14,3.625
2019-03-16,ZAF,22.25833333,14.8,29.9,10.87083333,52.08333333,0,0,0,0,873.9458333,9.791666667,2.561666667,3.5,7.4,113.1708764,7070,12.86969537,0,4.258333333,15.1,-0.791666667
2019-03-17,ZAF,22.7375,15,29.4,11.65,52.45833333,0,0,0,0,871.8708333,26.125,2.58125,3.62,9.5,195.1119441,6608,13.14593562,0,4.7375,14.4,0.375
2019-03-18,ZAF,23.25833333,16.9,30.5,11.96666667,51.25,0.4,0.4,0,0,871.4083333,30.125,2.854166667,5.36,12.1,162.5476205,5784,13.91147473,0,5.258333333,13.6,-1.208333333
2019-03-19,ZAF,23.02083333,15.9,29.7,10.55416667,49.20833333,0,0,0,0,871.675,10.41666667,2.542083333,4.66,8.6,218.714083,6369,14.28759276,0,5.020833333,13.8,-2.041666667
2019-03-20,ZAF,23.30833333,16,30.5,11.16666667,50.33333333,0,0,0,0,870.6166667,7.333333333,2.457083333,4.05,8.9,274.6763573,6363,14.21589173,0,5.308333333,14.5,1.125
2019-03-21,ZAF,24.40416667,16.3,31.9,9.475,42.58333333,0,0,0,0,871.0208333,12.08333333,3.111666667,4.84,10.5,295.1431616,6518,17.55270425,0,6.404166667,15.6,-7.75
2019-03-22,ZAF,21.93333333,16.9,28.2,13.20416667,60.45833333,0.7,0.7,0,0,874.5791667,33.29166667,3.689583333,6.16,12.5,61.25585893,5030,10.41213849,0,3.933333333,11.3,17.875
2019-03-23,ZAF,20.725,15.1,26.8,12.2375,61.875,0,0,0,0,875.9208333,34,3.6525,5.03,11.1,54.35642062,5307,9.322722975,0,2.725,11.7,1.416666667
2019-03-24,ZAF,21.25,15.1,27,12.2375,59.41666667,0,0,0,0,874.625,38.25,2.30375,4.82,10.5,2.84957175,5383,10.24913159,0,3.25,11.9,-2.458333333
2019-03-25,ZAF,24.0375,16.8,30.6,10.16666667,43.625,0,0,0,0,871.9291667,16.79166667,2.897083333,4.85,11.1,249.9378104,5977,16.85973505,0,6.0375,13.8,-15.79166667
2019-03-26,ZAF,23.85416667,18,30.1,11.725,48.5,0,0,0,0,872.525,16.20833333,3.86375,5.48,11.5,74.54838423,5719,15.23317521,0,5.854166667,12.1,4.875
2019-03-27,ZAF,20.6,16.9,25.8,13.85833333,67.16666667,0.8,0.8,0,0,877.6375,51.54166667,3.68625,5.79,11.5,3.911938521,3551,7.967180091,0,2.6,8.9,18.66666667
2019-03-28,ZAF,21.27916667,14.6,30.5,14.69583333,68.29166667,3,3,0,0,875.95,14.70833333,2.671666667,4.75,12.1,266.3110075,5841,8.022121516,0,3.279166667,15.9,1.125
2019-03-29,ZAF,24.44583333,16.6,31,11.6375,47.66666667,0,0,0,0,873.7041667,35.25,1.629583333,3.09,7.4,210.568749,5543,16.03862263,0,6.445833333,14.4,-20.625
2019-03-30,ZAF,22.50833333,16.6,29,13.6625,61.125,0.3,0.3,0,0,874.7,22,2.239583333,3.98,8.6,313.6515309,5288,10.60108419,0,4.508333333,12.4,13.45833333
2019-03-31,ZAF,23.2875,16.2,29.1,11.66666667,51.875,0,0,0,0,874.1125,24.16666667,1.915,3.08,7.6,45.54696423,5765,13.75731996,0,5.2875,12.9,-9.25
2019-04-01,ZAF,22.25833333,16.5,29.2,11.88333333,54.125,0.7,0.7,0,0,873.1791667,65.04166667,2.154583333,5.28,12.2,169.0972059,5472,12.32133444,0,4.258333333,12.7,2.25
2019-04-02,ZAF,19.9625,16.5,25,14.32083333,71.16666667,1.2,1.2,0,0,875.6416667,78.54166667,2.902083333,4.33,9.3,60.29691101,4384,6.726409521,0,1.9625,8.5,17.04166667
2019-04-03,ZAF,19,13.9,24.2,12.875,70.375,0,0,0,0,875.7416667,47.16666667,2.565416667,3.95,9.2,26.69565077,5315,6.509777722,0,1,10.3,-0.791666667
2019-04-04,ZAF,19.59166667,14,26.3,12.6625,68.16666667,0.2,0.2,0,0,872.3583333,52.33333333,2.663333333,5.35,11.3,323.2403247,5296,7.257445146,0,1.591666667,12.3,-2.208333333
2019-04-05,ZAF,17.225,14,24.8,12.81666667,77.25,5.6,5.6,0,0,871.4666667,64.04166667,2.316666667,4.5,10.9,149.6305937,3297,4.471585288,0.775,0,10.8,9.083333333
2019-04-06,ZAF,17.3375,13.5,23.2,12.80416667,76.54166667,4.7,4.7,0,0,873.675,72,2.57875,4.23,11.9,52.97641124,3859,4.643726897,0.6625,0,9.7,-0.708333333
2019-04-07,ZAF,17.41666667,12.6,23.5,13.0625,77.33333333,0,0,0,0,874.9208333,51.75,2.7625,4.74,10.1,50.40098535,4948,4.50951215,0.583333333,0,10.9,0.791666667
2019-04-08,ZAF,17.975,15,22.2,13.1375,74.70833333,8,8,0,0,874.6,38.79166667,2.793333333,5.39,11.9,41.60244598,5164,5.211972679,0.025,0,7.2,-2.625
2019-04-09,ZAF,18.3,11.9,25.3,12.7,72.70833333,0.1,0.1,0,0,873.2375,19.5,1.98375,3.21,7.6,220.6780277,5236,5.740106377,0,0.3,13.4,-2
2019-04-10,ZAF,18.22916667,14.2,24.4,13.09583333,73.29166667,0.1,0.1,0,0,874.4583333,50.79166667,2.447916667,4.39,9.6,113.3063735,4785,5.592505669,0,0.229166667,10.2,0.583333333
2019-04-11,ZAF,17.67916667,13.2,22.6,12.44583333,73.41666667,0.2,0.2,0,0,875.6375,94.83333333,1.88125,3.1,8.1,13.40466073,4350,5.377059762,0.320833333,0,9.4,0.125
2019-04-12,ZAF,16.67916667,13.5,22.9,13.69166667,83.70833333,9.9,9.9,0,0,874.1875,61.5,1.470416667,4.02,8.5,152.8029158,4266,3.09326744,1.320833333,0,9.4,10.29166667
2019-04-13,ZAF,16.87916667,11.2,23.4,10.75833333,70.41666667,0,0,0,0,872.125,17.125,1.48625,2.79,6,289.4439767,5479,5.688700323,1.120833333,0,12.2,-13.29166667
2019-04-14,ZAF,18.23333333,11.2,23.7,10.575,62.41666667,0.3,0.3,0,0,871.5041667,15.08333333,2.134166667,4,8.9,269.7059716,4941,7.871699634,0,0.233333333,12.5,-8
2019-04-15,ZAF,18.44166667,14.2,23.8,11.57083333,65.45833333,0.4,0.4,0,0,871.2,34.95833333,2.635416667,4.75,9.6,254.8067333,4533,7.329771544,0,0.441666667,9.6,3.041666667
2019-04-16,ZAF,17.94583333,13.6,24.4,8.879166667,57.29166667,0.2,0.2,0,0,871.55,24.95833333,3.015,5.61,11.9,245.2228431,5259,8.784976536,0.0541666667,0,10.8,-8.166666667
2019-04-17,ZAF,18.01666667,10.5,24.9,4.495833333,43.25,0,0,0,0,873.5208333,0.0416666667,3.284583333,4.63,10.2,199.4897345,5924,11.72541905,0,0.0166666667,14.4,-14.04166667
2019-04-18,ZAF,18.95833333,13.1,25.6,11.14166667,63.54166667,0,0,0,0,875.8625,17.91666667,2.65,4.4,9.7,5.413862355,5506,7.990528434,0,0.958333333,12.5,20.29166667
2019-04-19,ZAF,19.22083333,13.5,26.9,11.75,65.29166667,0,0,0,0,876.6,10.75,2.39625,3.14,7.8,46.83709315,5264,7.732496349,0,1.220833333,13.4,1.75
2019-04-20,ZAF,19.3,12.6,26.1,11.6125,64.08333333,0,0,0,0,875.675,50.66666667,2.28125,3.69,6.9,64.98063649,4870,8.041232098,0,1.3,13.5,-1.208333333
2019-04-21,ZAF,19.15,15.2,25.1,11.79166667,65,1.8,1.8,0,0,874.4166667,26.125,3.41625,4.7,8.8,115.079186,4654,7.763143352,0,1.15,9.9,0.916666667
2019-04-22,ZAF,16.1875,14,21.4,13.5,84.66666667,7.9,7.9,0,0,874.0083333,79.75,3.595833333,5.09,12.3,89.1680304,2287,2.821605595,1.8125,0,7.4,19.66666667
2019-04-23,ZAF,17.02083333,13.6,20.8,12,74.29166667,0.1,0.1,0,0,874.8125,72.375,3.351666667,5.73,11.4,49.6749992,2865,4.988159942,0.979166667,0,7.2,-10.375
2019-04-24,ZAF,17.72083333,12.8,23.8,11.40833333,68.875,0,0,0,0,874.7375,21.875,2.7325,5.06,10.4,18.92475692,4687,6.312265445,0.279166667,0,11,-5.416666667
2019-04-25,ZAF,17.925,13.2,24,11.37916667,67.95833333,0.6,0.6,0,0,873.0375,13.25,2.7675,4.71,12,220.2094548,4614,6.5822428,0.075,0,10.8,-0.916666667
2019-04-26,ZAF,18.4625,13,25.1,7.720833333,53.41666667,0,0,0,0,872.1333333,0.0416666667,3.195,4.94,8.8,199.4029608,5524,9.897934977,0,0.4625,12.1,-14.54166667
2019-04-27,ZAF,17.5375,11.7,24.6,7.308333333,53,0,0,0,0,873.5666667,0.0416666667,2.70125,4.75,8.7,191.3894582,5465,9.422212753,0.4625,0,12.9,-0.416666667
2019-04-28,ZAF,17.90833333,11.8,23.7,9.441666667,59.70833333,0,0,0,0,877.1916667,9.75,2.025416667,3.5,8.4,62.08811784,4847,8.268345577,0.0916666667,0,11.9,6.708333333
2019-04-29,ZAF,17.4125,11.2,23.8,9.529166667,63.41666667,0,0,0,0,878.5541667,9.666666667,1.48625,2.72,6.3,69.44757133,5093,7.276304667,0.5875,0,12.6,3.708333333
2019-04-30,ZAF,16.8625,10.1,23.5,7.308333333,56.25,0,0,0,0,876.2458333,0,1.852916667,2.56,7.3,251.5037448,5363,8.403976674,1.1375,0,13.4,-7.166666667
2019-05-01,ZAF,17.77916667,11.6,24.7,4.195833333,44.08333333,0,0,0,0,874.8291667,0,2.094166667,4.01,7.2,152.8033343,5414,11.38185886,0.220833333,0,13.1,-12.16666667
2019-05-02,ZAF,16.7125,10.5,24.2,5.383333333,49.70833333,0,0,0,0,875.7208333,0,2.3225,3.4,8.3,177.7127415,5301,9.569022702,1.2875,0,13.7,5.625
2019-05-03,ZAF,18.87083333,12.7,26,5.558333333,43.79166667,0,0,0,0,874.4125,0,2.558333333,3.38,6.1,240.0838647,5205,12.2520023,0,0.870833333,13.3,-5.916666667
2019-05-04,ZAF,19.86666667,13.5,26.7,7.075,45.75,0,0,0,0,874.3541667,0,2.194583333,3.42,6.6,163.8893126,5121,12.58085318,0,1.866666667,13.2,1.958333333
2019-05-05,ZAF,18.55416667,12.9,25,7.7375,51.25,0,0,0,0,877.275,0.583333333,2.785416667,4.7,10.2,42.05695508,5064,10.41793998,0,0.554166667,12.1,5.5
2019-05-06,ZAF,18.78333333,12,26.3,7.704166667,53.5,0,0,0,0,878.3416667,0.458333333,1.78125,3.64,6.1,77.81256257,5091,10.0805764,0,0.783333333,14.3,2.25
