date,country,category,spend_usd
2024-05-11,AUS,TV,0.0
2024-05-12,AUS,OOH,0.0
2024-05-13,AUS,TV,0.0
2024-05-14,AUS,ONLINE,0.0
2024-05-15,AUS,SOCIAL,0.0
2024-05-16,AUS,SOCIAL,0.0
2024-05-17,AUS,OOH,0.0
2024-05-18,AUS,TV,0.0
2024-05-19,AUS,ONLINE,0.0
2024-05-20,AUS,ONLINE,0.0
2024-05-21,AUS,OOH,0.0
2024-05-22,AUS,TV,0.0
2024-05-23,AUS,ONLINE,0.0
2024-05-24,AUS,ONLINE,0.0
2024-05-25,AUS,OOH,0.0
2024-05-26,AUS,ONLINE,0.0
2024-05-27,AUS,OOH,0.0
2024-05-28,AUS,SOCIAL,0.0
2024-05-29,AUS,OOH,0.0
2024-05-30,AUS,ONLINE,0.0
2024-05-31,AUS,ONLINE,0.0
2024-06-01,AUS,TV,0.0
2024-06-02,AUS,OOH,0.0
2024-06-03,AUS,TV,0.0
2024-06-04,AUS,TV,0.0
2024-06-05,AUS,ONLINE,26303.64
2024-06-06,AUS,SOCIAL,26303.64
2024-06-07,AUS,OOH,26303.64
2024-06-08,AUS,TV,26303.64
2024-06-09,AUS,SOCIAL,26303.64
2024-06-10,AUS,OOH,26303.64
2024-06-11,AUS,TV,26303.64
2024-06-12,AUS,ONLINE,26303.64
2024-06-13,AUS,SOCIAL,26303.64
2024-06-14,AUS,OOH,26303.64
2024-06-15,AUS,TV,26303.64
2024-06-16,AUS,SOCIAL,67259.32
2024-06-17,AUS,TV,67259.32
2024-06-18,AUS,SOCIAL,67259.32
2024-06-19,AUS,SOCIAL,67259.32
2024-06-20,AUS,SOCIAL,67259.32
2024-06-21,AUS,OOH,67259.32
2024-06-22,AUS,ONLINE,67259.32
2024-06-23,AUS,SOCIAL,67259.32
2024-06-24,AUS,ONLINE,67259.32
2024-06-25,AUS,OOH,67259.32
2024-06-26,AUS,ONLINE,67259.32
2024-06-27,AUS,SOCIAL,67259.32
2024-06-28,AUS,SOCIAL,67259.32
2024-06-29,AUS,OOH,0.0
2024-06-30,AUS,SOCIAL,0.0
2024-07-01,AUS,TV,0.0
2024-07-02,AUS,SOCIAL,0.0
2024-07-03,AUS,TV,0.0
2024-07-04,AUS,TV,0.0
2024-07-05,AUS,TV,0.0
2024-07-06,AUS,ONLINE,0.0
2024-07-07,AUS,OOH,32727.0
2024-07-08,AUS,SOCIAL,32727.0
2024-07-09,AUS,OOH,32727.0
2024-07-10,AUS,SOCIAL,32727.0
2024-07-11,AUS,SOCIAL,32727.0
2024-07-12,AUS,SOCIAL,32727.0
2024-07-13,AUS,OOH,32727.0
2024-07-14,AUS,ONLINE,32727.0
2024-07-15,AUS,ONLINE,32727.0
2024-07-16,AUS,ONLINE,32727.0
2024-07-17,AUS,OOH,32727.0
2024-07-18,AUS,TV,32727.0
2024-07-19,AUS,TV,32727.0
2024-07-20,AUS,TV,32727.0
2024-07-21,AUS,TV,32727.0
2024-07-22,AUS,OOH,32727.0
2024-07-23,AUS,SOCIAL,32727.0
2024-07-24,AUS,OOH,32727.0
2024-07-25,AUS,ONLINE,32727.0
2024-07-26,AUS,SOCIAL,32727.0
2024-07-27,AUS,SOCIAL,0.0
2024-07-28,AUS,TV,0.0
2024-07-29,AUS,SOCIAL,0.0
2024-07-30,AUS,ONLINE,0.0
2024-07-31,AUS,ONLINE,0.0
2024-08-01,AUS,SOCIAL,0.0
2024-08-02,AUS,SOCIAL,0.0
2024-08-03,AUS,OOH,0.0
2024-08-04,AUS,OOH,56347.47
2024-08-05,AUS,ONLINE,56347.47
2024-08-06,AUS,ONLINE,56347.47
2024-08-07,AUS,SOCIAL,56347.47
2024-08-08,AUS,SOCIAL,56347.47
2024-08-09,AUS,TV,56347.47
2024-08-10,AUS,OOH,56347.47
2024-08-11,AUS,SOCIAL,56347.47
2024-08-12,AUS,SOCIAL,56347.47
2024-08-13,AUS,OOH,56347.47
2024-08-14,AUS,OOH,56347.47
2024-08-15,AUS,OOH,37633.53
2024-08-16,AUS,TV,37633.53
2024-08-17,AUS,SOCIAL,37633.53
2024-08-18,AUS,SOCIAL,37633.53
2024-08-19,AUS,OOH,37633.53
2024-08-20,AUS,OOH,37633.53
2024-08-21,AUS,TV,37633.53
2024-08-22,AUS,ONLINE,37633.53
2024-08-23,AUS,ONLINE,37633.53
2024-08-24,AUS,OOH,37633.53
2024-08-25,AUS,OOH,0.0
2024-08-26,AUS,TV,0.0
2024-08-27,AUS,OOH,0.0
2024-08-28,AUS,TV,0.0
2024-08-29,AUS,OOH,0.0
2024-08-30,AUS,ONLINE,0.0
2024-08-31,AUS,ONLINE,0.0
2024-09-01,AUS,SOCIAL,0.0
2024-09-02,AUS,TV,0.0
2024-09-03,AUS,ONLINE,0.0
2024-09-04,AUS,SOCIAL,0.0
2024-09-05,AUS,ONLINE,0.0
2024-09-06,AUS,SOCIAL,0.0
2024-09-07,AUS,TV,0.0
2024-09-08,AUS,TV,0.0
2024-09-09,AUS,SOCIAL,0.0
2024-09-10,AUS,ONLINE,0.0
2024-09-11,AUS,SOCIAL,0.0
2024-09-12,AUS,TV,0.0
2024-09-13,AUS,ONLINE,0.0
2024-09-14,AUS,OOH,0.0
2024-09-15,AUS,OOH,0.0
2024-09-16,AUS,OOH,0.0
2024-09-17,AUS,SOCIAL,46967.26
2024-09-18,AUS,SOCIAL,46967.26
2024-09-19,AUS,OOH,46967.26
2024-09-20,AUS,SOCIAL,46967.26
2024-09-21,AUS,TV,46967.26
2024-09-22,AUS,OOH,46967.26
2024-09-23,AUS,ONLINE,46967.26
2024-09-24,AUS,SOCIAL,46967.26
2024-09-25,AUS,ONLINE,46967.26
2024-09-26,AUS,TV,46967.26
2024-09-27,AUS,ONLINE,46967.26
2024-09-28,AUS,SOCIAL,46967.26
2024-09-29,AUS,TV,46967.26
2024-09-30,AUS,ONLINE,46967.26
2024-10-01,AUS,SOCIAL,46967.26
2024-10-02,AUS,TV,0.0
2024-10-03,AUS,OOH,0.0
2024-10-04,AUS,SOCIAL,0.0
2024-10-05,AUS,TV,0.0
2024-10-06,AUS,TV,0.0
2024-10-07,AUS,OOH,0.0
2024-10-08,AUS,SOCIAL,0.0
2024-10-09,AUS,OOH,49223.45
2024-10-10,AUS,OOH,49223.45
2024-10-11,AUS,SOCIAL,49223.45
2024-10-12,AUS,ONLINE,49223.45
2024-10-13,AUS,ONLINE,49223.45
2024-10-14,AUS,OOH,49223.45
2024-10-15,AUS,SOCIAL,49223.45
2024-10-16,AUS,TV,49223.45
2024-10-17,AUS,SOCIAL,0.0
2024-10-18,AUS,TV,0.0
2024-10-19,AUS,TV,0.0
2024-10-20,AUS,SOCIAL,0.0
2024-10-21,AUS,TV,0.0
2024-10-22,AUS,TV,0.0
2024-10-23,AUS,TV,0.0
2024-10-24,AUS,TV,0.0
2024-10-25,AUS,OOH,0.0
2024-10-26,AUS,OOH,0.0
2024-10-27,AUS,TV,100172.17
2024-10-28,AUS,ONLINE,100172.17
2024-10-29,AUS,SOCIAL,100172.17
2024-10-30,AUS,SOCIAL,100172.17
2024-10-31,AUS,ONLINE,100172.17
2024-11-01,AUS,SOCIAL,100172.17
2024-11-02,AUS,TV,100172.17
2024-11-03,AUS,SOCIAL,100172.17
2024-11-04,AUS,SOCIAL,100172.17
2024-11-05,AUS,ONLINE,100172.17
2024-11-06,AUS,TV,0.0
2024-11-07,AUS,TV,0.0
2024-11-08,AUS,SOCIAL,16463.96
2024-11-09,AUS,TV,16463.96
2024-11-10,AUS,OOH,16463.96
2024-11-11,AUS,SOCIAL,16463.96
2024-11-12,AUS,SOCIAL,16463.96
2024-11-13,AUS,TV,16463.96
2024-11-14,AUS,ONLINE,16463.96
2024-11-15,AUS,TV,16463.96
2024-11-16,AUS,ONLINE,0.0
2024-11-17,AUS,TV,0.0
2024-11-18,AUS,TV,0.0
2024-11-19,AUS,SOCIAL,0.0
2024-11-20,AUS,ONLINE,0.0
2024-11-21,AUS,TV,0.0
2024-11-22,AUS,ONLINE,0.0
2024-11-23,AUS,ONLINE,0.0
2024-11-24,AUS,TV,0.0
2024-11-25,AUS,SOCIAL,0.0
2024-11-26,AUS,SOCIAL,0.0
2024-11-27,AUS,SOCIAL,0.0
2024-11-28,AUS,OOH,0.0
2024-11-29,AUS,TV,0.0
2024-11-30,AUS,TV,0.0
2024-12-01,AUS,SOCIAL,0.0
2024-12-02,AUS,OOH,0.0
2024-12-03,AUS,TV,0.0
2024-12-04,AUS,OOH,0.0
2024-12-05,AUS,ONLINE,61918.37
2024-12-06,AUS,TV,61918.37
2024-12-07,AUS,TV,61918.37
2024-12-08,AUS,SOCIAL,61918.37
2024-12-09,AUS,SOCIAL,61918.37
2024-12-10,AUS,SOCIAL,61918.37
2024-12-11,AUS,SOCIAL,61918.37
2024-12-12,AUS,SOCIAL,61918.37
2024-12-13,AUS,TV,61918.37
2024-12-14,AUS,OOH,61918.37
2024-12-15,AUS,SOCIAL,61918.37
2024-12-16,AUS,OOH,61918.37
2024-12-17,AUS,TV,61918.37
2024-12-18,AUS,ONLINE,61918.37
2024-12-19,AUS,SOCIAL,61918.37
2024-12-20,AUS,TV,61918.37
2024-12-21,AUS,TV,61918.37
2024-12-22,AUS,TV,61918.37
2024-12-23,AUS,OOH,61918.37
2024-12-24,AUS,TV,61918.37
2024-12-25,AUS,OOH,61918.37
2024-12-26,AUS,OOH,61918.37
2024-12-27,AUS,TV,61918.37
2024-12-28,AUS,OOH,61918.37
2024-12-29,AUS,SOCIAL,0.0
2024-12-30,AUS,OOH,0.0
2024-12-31,AUS,SOCIAL,0.0
2018-01-01,BRA,OOH,0.0
2018-01-02,BRA,ONLINE,60903.73
2018-01-03,BRA,ONLINE,60903.73
2018-01-04,BRA,OOH,60903.73
2018-01-05,BRA,TV,60903.73
2018-01-06,BRA,ONLINE,60903.73
2018-01-07,BRA,ONLINE,60903.73
2018-01-08,BRA,SOCIAL,60903.73
2018-01-09,BRA,OOH,60903.73
2018-01-10,BRA,SOCIAL,0.0
2018-01-11,BRA,OOH,0.0
2018-01-12,BRA,ONLINE,0.0
2018-01-13,BRA,ONLINE,0.0
2018-01-14,BRA,SOCIAL,0.0
2018-01-15,BRA,SOCIAL,0.0
2018-01-16,BRA,ONLINE,0.0
2018-01-17,BRA,SOCIAL,0.0
2018-01-18,BRA,TV,0.0
2018-01-19,BRA,ONLINE,0.0
2018-01-20,BRA,ONLINE,40590.31
2018-01-21,BRA,TV,40590.31
2018-01-22,BRA,OOH,40590.31
2018-01-23,BRA,SOCIAL,40590.31
2018-01-24,BRA,OOH,40590.31
2018-01-25,BRA,ONLINE,40590.31
2018-01-26,BRA,ONLINE,40590.31
2018-01-27,BRA,SOCIAL,40590.31
2018-01-28,BRA,ONLINE,40590.31
2018-01-29,BRA,OOH,40590.31
2018-01-30,BRA,SOCIAL,40590.31
2018-01-31,BRA,SOCIAL,40590.31
2018-02-01,BRA,OOH,40590.31
2018-02-02,BRA,SOCIAL,40590.31
2018-02-03,BRA,TV,0.0
2018-02-04,BRA,ONLINE,0.0
2018-02-05,BRA,ONLINE,53689.61
2018-02-06,BRA,SOCIAL,53689.61
2018-02-07,BRA,ONLINE,53689.61
2018-02-08,BRA,TV,53689.61
2018-02-09,BRA,TV,53689.61
2018-02-10,BRA,TV,53689.61
2018-02-11,BRA,ONLINE,53689.61
2018-02-12,BRA,TV,53689.61
2018-02-13,BRA,ONLINE,53689.61
2018-02-14,BRA,ONLINE,53689.61
2018-02-15,BRA,ONLINE,53689.61
2018-02-16,BRA,ONLINE,53689.61
2018-02-17,BRA,OOH,53689.61
2018-02-18,BRA,TV,53689.61
2018-02-19,BRA,ONLINE,53689.61
2018-02-20,BRA,ONLINE,53689.61
2018-02-21,BRA,TV,53689.61
2018-02-22,BRA,TV,53689.61
2018-02-23,BRA,SOCIAL,53689.61
2018-02-24,BRA,SOCIAL,53689.61
2018-02-25,BRA,SOCIAL,53689.61
2018-02-26,BRA,ONLINE,53689.61
2018-02-27,BRA,TV,53689.61
2018-02-28,BRA,SOCIAL,53689.61
2018-03-01,BRA,ONLINE,0.0
2018-03-02,BRA,TV,0.0
2018-03-03,BRA,SOCIAL,0.0
2018-03-04,BRA,TV,0.0
2018-03-05,BRA,ONLINE,0.0
2018-03-06,BRA,TV,0.0
2018-03-07,BRA,ONLINE,0.0
2018-03-08,BRA,TV,0.0
2018-03-09,BRA,TV,0.0
2018-03-10,BRA,SOCIAL,0.0
2018-03-11,BRA,SOCIAL,0.0
2018-03-12,BRA,TV,0.0
2018-03-13,BRA,SOCIAL,0.0
2018-03-14,BRA,SOCIAL,0.0
2018-03-15,BRA,ONLINE,0.0
2018-03-16,BRA,SOCIAL,0.0
2018-03-17,BRA,OOH,0.0
2018-03-18,BRA,OOH,0.0
2018-03-19,BRA,TV,0.0
2018-03-20,BRA,TV,0.0
2018-03-21,BRA,TV,0.0
2018-03-22,BRA,ONLINE,0.0
2018-03-23,BRA,OOH,0.0
2018-03-24,BRA,SOCIAL,0.0
2018-03-25,BRA,SOCIAL,0.0
2018-03-26,BRA,TV,0.0
2018-03-27,BRA,OOH,0.0
2018-03-28,BRA,ONLINE,0.0
2018-03-29,BRA,OOH,0.0
2018-03-30,BRA,TV,0.0
2018-03-31,BRA,TV,0.0
2018-04-01,BRA,OOH,0.0
2018-04-02,BRA,OOH,0.0
2018-04-03,BRA,SOCIAL,27308.99
2018-04-04,BRA,TV,27308.99
2018-04-05,BRA,SOCIAL,27308.99
2018-04-06,BRA,TV,27308.99
2018-04-07,BRA,SOCIAL,27308.99
2018-04-08,BRA,ONLINE,27308.99
2018-04-09,BRA,TV,27308.99
2018-04-10,BRA,SOCIAL,27308.99
2018-04-11,BRA,SOCIAL,27308.99
2018-04-12,BRA,ONLINE,27308.99
2018-04-13,BRA,TV,27308.99
2018-04-14,BRA,OOH,27308.99
2018-04-15,BRA,OOH,27308.99
2018-04-16,BRA,ONLINE,27308.99
2018-04-17,BRA,TV,27308.99
2018-04-18,BRA,SOCIAL,27308.99
2018-04-19,BRA,ONLINE,27308.99
2018-04-20,BRA,SOCIAL,27308.99
2018-04-21,BRA,SOCIAL,27308.99
2018-04-22,BRA,TV,27308.99
2018-04-23,BRA,SOCIAL,27308.99
2018-04-24,BRA,ONLINE,27308.99
2018-04-25,BRA,TV,27308.99
2018-04-26,BRA,OOH,0.0
2018-04-27,BRA,OOH,0.0
2018-04-28,BRA,OOH,0.0
2018-04-29,BRA,TV,0.0
2018-04-30,BRA,SOCIAL,0.0
2018-05-01,BRA,ONLINE,0.0
2018-05-02,BRA,TV,0.0
2018-05-03,BRA,OOH,0.0
2018-05-04,BRA,SOCIAL,0.0
2018-05-05,BRA,ONLINE,0.0
2018-05-06,BRA,OOH,0.0
2018-05-07,BRA,TV,0.0
2018-05-08,BRA,OOH,59240.49
2018-05-09,BRA,OOH,59240.49
2018-05-10,BRA,OOH,59240.49
2018-05-11,BRA,SOCIAL,59240.49
2018-05-12,BRA,SOCIAL,59240.49
2018-05-13,BRA,ONLINE,59240.49
2018-05-14,BRA,TV,59240.49
2018-05-15,BRA,SOCIAL,59240.49
2018-05-16,BRA,TV,59240.49
2018-05-17,BRA,ONLINE,59240.49
2018-05-18,BRA,OOH,59240.49
2018-05-19,BRA,ONLINE,59240.49
2018-05-20,BRA,OOH,59240.49
2018-05-21,BRA,TV,59240.49
2018-05-22,BRA,TV,0.0
2018-05-23,BRA,ONLINE,0.0
2018-05-24,BRA,SOCIAL,0.0
2018-05-25,BRA,SOCIAL,0.0
2018-05-26,BRA,TV,0.0
2018-05-27,BRA,OOH,0.0
2018-05-28,BRA,SOCIAL,0.0
2018-05-29,BRA,ONLINE,0.0
2018-05-30,BRA,ONLINE,0.0
2018-05-31,BRA,OOH,0.0
2018-06-01,BRA,SOCIAL,0.0
2018-06-02,BRA,SOCIAL,0.0
2018-06-03,BRA,TV,0.0
2018-06-04,BRA,SOCIAL,0.0
2018-06-05,BRA,OOH,0.0
2018-06-06,BRA,SOCIAL,0.0
2018-06-07,BRA,SOCIAL,0.0
2018-06-08,BRA,OOH,0.0
2018-06-09,BRA,SOCIAL,0.0
2018-06-10,BRA,ONLINE,0.0
2018-06-11,BRA,SOCIAL,34931.8
2018-06-12,BRA,SOCIAL,34931.8
2018-06-13,BRA,SOCIAL,34931.8
2018-06-14,BRA,SOCIAL,34931.8
2018-06-15,BRA,TV,34931.8
2018-06-16,BRA,SOCIAL,34931.8
2018-06-17,BRA,TV,34931.8
2018-06-18,BRA,ONLINE,34931.8
2018-06-19,BRA,ONLINE,0.0
2018-06-20,BRA,SOCIAL,0.0
2018-06-21,BRA,ONLINE,0.0
2018-06-22,BRA,SOCIAL,0.0
2018-06-23,BRA,OOH,0.0
2018-06-24,BRA,OOH,26079.61
2018-06-25,BRA,ONLINE,26079.61
2018-06-26,BRA,OOH,26079.61
2018-06-27,BRA,SOCIAL,26079.61
2018-06-28,BRA,TV,26079.61
2018-06-29,BRA,ONLINE,26079.61
2018-06-30,BRA,ONLINE,26079.61
2018-07-01,BRA,SOCIAL,26079.61
2018-07-02,BRA,TV,0.0
2018-07-03,BRA,OOH,0.0
2018-07-04,BRA,OOH,0.0
2018-07-05,BRA,SOCIAL,0.0
2018-07-06,BRA,OOH,54330.44
2018-07-07,BRA,TV,54330.44
2018-07-08,BRA,ONLINE,54330.44
2018-07-09,BRA,TV,54330.44
2018-07-10,BRA,TV,54330.44
2018-07-11,BRA,TV,54330.44
2018-07-12,BRA,OOH,54330.44
2018-07-13,BRA,OOH,54330.44
2018-07-14,BRA,TV,54330.44
2018-07-15,BRA,SOCIAL,54330.44
2018-07-16,BRA,SOCIAL,54330.44
2018-07-17,BRA,SOCIAL,54330.44
2018-07-18,BRA,TV,54330.44
2018-07-19,BRA,OOH,54330.44
2018-07-20,BRA,SOCIAL,54330.44
2018-07-21,BRA,ONLINE,54330.44
2018-07-22,BRA,TV,54330.44
2018-07-23,BRA,SOCIAL,54330.44
2018-07-24,BRA,ONLINE,0.0
2018-07-25,BRA,OOH,0.0
2018-07-26,BRA,TV,0.0
2018-07-27,BRA,TV,0.0
2018-07-28,BRA,SOCIAL,0.0
2018-07-29,BRA,TV,0.0
2018-07-30,BRA,ONLINE,0.0
2018-07-31,BRA,TV,0.0
2018-08-01,BRA,OOH,69757.16
2018-08-02,BRA,SOCIAL,69757.16
2018-08-03,BRA,OOH,69757.16
2018-08-04,BRA,OOH,69757.16
2018-08-05,BRA,ONLINE,69757.16
2018-08-06,BRA,ONLINE,69757.16
2018-08-07,BRA,ONLINE,69757.16
2018-08-08,BRA,OOH,69757.16
2018-08-09,BRA,SOCIAL,69757.16
2018-08-10,BRA,TV,69757.16
2018-08-11,BRA,TV,0.0
2018-08-12,BRA,OOH,47621.37
2018-08-13,BRA,SOCIAL,47621.37
2018-08-14,BRA,OOH,47621.37
2018-08-15,BRA,TV,47621.37
2018-08-16,BRA,ONLINE,47621.37
2018-08-17,BRA,OOH,47621.37
2018-08-18,BRA,SOCIAL,47621.37
2018-08-19,BRA,SOCIAL,47621.37
2018-08-20,BRA,TV,47621.37
2018-08-21,BRA,SOCIAL,47621.37
2018-08-22,BRA,SOCIAL,47621.37
2018-08-23,BRA,TV,47621.37
2018-08-24,BRA,OOH,47621.37
2018-08-25,BRA,ONLINE,47621.37
2018-08-26,BRA,ONLINE,47621.37
2018-08-27,BRA,OOH,47621.37
2018-08-28,BRA,TV,0.0
2018-08-29,BRA,ONLINE,0.0
2018-08-30,BRA,TV,0.0
2018-08-31,BRA,TV,0.0
2018-09-01,BRA,TV,0.0
2018-09-02,BRA,SOCIAL,0.0
2018-09-03,BRA,ONLINE,37077.7
2018-09-04,BRA,OOH,37077.7
2018-09-05,BRA,ONLINE,37077.7
2018-09-06,BRA,OOH,37077.7
2018-09-07,BRA,OOH,37077.7
2018-09-08,BRA,OOH,37077.7
2018-09-09,BRA,SOCIAL,37077.7
2018-09-10,BRA,SOCIAL,37077.7
2018-09-11,BRA,OOH,37077.7
2018-09-12,BRA,OOH,37077.7
2018-09-13,BRA,ONLINE,37077.7
2018-09-14,BRA,ONLINE,37077.7
2018-09-15,BRA,ONLINE,37077.7
2018-09-16,BRA,TV,0.0
2018-09-17,BRA,SOCIAL,0.0
2018-09-18,BRA,SOCIAL,0.0
2018-09-19,BRA,ONLINE,0.0
2018-09-20,BRA,SOCIAL,0.0
2018-09-21,BRA,TV,0.0
2018-09-22,BRA,ONLINE,0.0
2018-09-23,BRA,SOCIAL,0.0
2018-09-24,BRA,OOH,0.0
2018-09-25,BRA,ONLINE,0.0
2018-09-26,BRA,ONLINE,0.0
2018-09-27,BRA,OOH,0.0
2018-09-28,BRA,OOH,0.0
2018-09-29,BRA,ONLINE,0.0
2018-09-30,BRA,SOCIAL,0.0
2018-10-01,BRA,SOCIAL,0.0
2018-10-02,BRA,SOCIAL,0.0
2018-10-03,BRA,OOH,0.0
2018-10-04,BRA,ONLINE,30453.84
2018-10-05,BRA,TV,30453.84
2018-10-06,BRA,TV,30453.84
2018-10-07,BRA,ONLINE,30453.84
2018-10-08,BRA,OOH,30453.84
2018-10-09,BRA,TV,30453.84
2018-10-10,BRA,TV,30453.84
2018-10-11,BRA,ONLINE,30453.84
2018-10-12,BRA,SOCIAL,30453.84
2018-10-13,BRA,OOH,30453.84
2018-10-14,BRA,SOCIAL,30453.84
2018-10-15,BRA,ONLINE,30453.84
2018-10-16,BRA,ONLINE,30453.84
2018-10-17,BRA,OOH,30453.84
2018-10-18,BRA,OOH,30453.84
2018-10-19,BRA,ONLINE,30453.84
2018-10-20,BRA,TV,0.0
2018-10-21,BRA,SOCIAL,0.0
2018-10-22,BRA,OOH,0.0
2018-10-23,BRA,TV,0.0
2018-10-24,BRA,TV,0.0
2018-10-25,BRA,SOCIAL,0.0
2018-10-26,BRA,OOH,0.0
2018-10-27,BRA,ONLINE,0.0
2018-10-28,BRA,SOCIAL,0.0
2018-10-29,BRA,ONLINE,0.0
2018-10-30,BRA,TV,0.0
2018-10-31,BRA,OOH,0.0
2018-11-01,BRA,ONLINE,0.0
2018-11-02,BRA,OOH,0.0
2018-11-03,BRA,TV,0.0
2018-11-04,BRA,TV,0.0
2018-11-05,BRA,SOCIAL,0.0
2018-11-06,BRA,OOH,0.0
2018-11-07,BRA,ONLINE,0.0
2018-11-08,BRA,TV,0.0
2018-11-09,BRA,OOH,0.0
2018-11-10,BRA,TV,0.0
2018-11-11,BRA,ONLINE,0.0
2018-11-12,BRA,SOCIAL,0.0
2018-11-13,BRA,SOCIAL,42437.74
2018-11-14,BRA,OOH,42437.74
2018-11-15,BRA,TV,42437.74
2018-11-16,BRA,ONLINE,42437.74
2018-11-17,BRA,SOCIAL,42437.74
2018-11-18,BRA,TV,42437.74
2018-11-19,BRA,SOCIAL,42437.74
2018-11-20,BRA,TV,42437.74
2018-11-21,BRA,ONLINE,42437.74
2018-11-22,BRA,TV,42437.74
2018-11-23,BRA,OOH,42437.74
2018-11-24,BRA,TV,42437.74
2018-11-25,BRA,OOH,42437.74
2018-11-26,BRA,OOH,42437.74
2018-11-27,BRA,OOH,42437.74
2018-11-28,BRA,OOH,42437.74
2018-11-29,BRA,SOCIAL,42437.74
2018-11-30,BRA,ONLINE,42437.74
2018-12-01,BRA,OOH,42437.74
2018-12-02,BRA,SOCIAL,42437.74
2018-12-03,BRA,TV,42437.74
2018-12-04,BRA,ONLINE,42437.74
2018-12-05,BRA,SOCIAL,42437.74
2018-12-06,BRA,TV,42437.74
2018-12-07,BRA,ONLINE,0.0
2018-12-08,BRA,SOCIAL,21451.67
2018-12-09,BRA,OOH,21451.67
2018-12-10,BRA,SOCIAL,21451.67
2018-12-11,BRA,SOCIAL,21451.67
2018-12-12,BRA,TV,21451.67
2018-12-13,BRA,SOCIAL,21451.67
2018-12-14,BRA,TV,21451.67
2018-12-15,BRA,ONLINE,21451.67
2018-12-16,BRA,TV,21451.67
2018-12-17,BRA,SOCIAL,21451.67
2018-12-18,BRA,TV,21451.67
2018-12-19,BRA,ONLINE,21451.67
2018-12-20,BRA,ONLINE,21451.67
2018-12-21,BRA,OOH,21451.67
2018-12-22,BRA,ONLINE,0.0
2018-12-23,BRA,TV,0.0
2018-12-24,BRA,ONLINE,29254.49
2018-12-25,BRA,ONLINE,29254.49
2018-12-26,BRA,SOCIAL,29254.49
2018-12-27,BRA,TV,29254.49
2018-12-28,BRA,TV,29254.49
2018-12-29,BRA,SOCIAL,29254.49
2018-12-30,BRA,OOH,29254.49
2018-12-31,BRA,TV,29254.49
2019-01-01,BRA,SOCIAL,29254.49
2019-01-02,BRA,SOCIAL,29254.49
2019-01-03,BRA,ONLINE,29254.49
2019-01-04,BRA,SOCIAL,29254.49
2019-01-05,BRA,SOCIAL,29254.49
2019-01-06,BRA,ONLINE,0.0
2019-01-07,BRA,OOH,0.0
2019-01-08,BRA,TV,0.0
2019-01-09,BRA,OOH,0.0
2019-01-10,BRA,SOCIAL,0.0
2019-01-11,BRA,OOH,0.0
2019-01-12,BRA,SOCIAL,0.0
2019-01-13,BRA,OOH,0.0
2019-01-14,BRA,SOCIAL,0.0
2019-01-15,BRA,TV,72579.54
2019-01-16,BRA,TV,72579.54
2019-01-17,BRA,SOCIAL,72579.54
2019-01-18,BRA,TV,72579.54
2019-01-19,BRA,OOH,72579.54
2019-01-20,BRA,SOCIAL,72579.54
2019-01-21,BRA,ONLINE,72579.54
2019-01-22,BRA,TV,72579.54
2019-01-23,BRA,ONLINE,72579.54
2019-01-24,BRA,OOH,72579.54
2019-01-25,BRA,OOH,72579.54
2019-01-26,BRA,OOH,72579.54
2019-01-27,BRA,ONLINE,72579.54
2019-01-28,BRA,TV,72579.54
2019-01-29,BRA,OOH,72579.54
2019-01-30,BRA,SOCIAL,72579.54
2019-01-31,BRA,SOCIAL,72579.54
2019-02-01,BRA,SOCIAL,0.0
2019-02-02,BRA,SOCIAL,0.0
2019-02-03,BRA,TV,0.0
2019-02-04,BRA,TV,0.0
2019-02-05,BRA,ONLINE,38483.28
2019-02-06,BRA,SOCIAL,38483.28
2019-02-07,BRA,SOCIAL,38483.28
2019-02-08,BRA,OOH,38483.28
2019-02-09,BRA,SOCIAL,38483.28
2019-02-10,BRA,SOCIAL,38483.28
2019-02-11,BRA,SOCIAL,38483.28
2019-02-12,BRA,ONLINE,0.0
2019-02-13,BRA,ONLINE,0.0
2019-02-14,BRA,ONLINE,0.0
2019-02-15,BRA,OOH,0.0
2019-02-16,BRA,ONLINE,0.0
2019-02-17,BRA,OOH,0.0
2019-02-18,BRA,TV,0.0
2019-02-19,BRA,TV,0.0
2019-02-20,BRA,TV,0.0
2019-02-21,BRA,TV,0.0
2019-02-22,BRA,ONLINE,0.0
2019-02-23,BRA,ONLINE,0.0
2019-02-24,BRA,SOCIAL,0.0
2019-02-25,BRA,TV,26173.25
2019-02-26,BRA,OOH,26173.25
2019-02-27,BRA,ONLINE,26173.25
2019-02-28,BRA,ONLINE,26173.25
2019-03-01,BRA,SOCIAL,26173.25
2019-03-02,BRA,TV,26173.25
2019-03-03,BRA,TV,26173.25
2019-03-04,BRA,ONLINE,26173.25
2019-03-05,BRA,SOCIAL,26173.25
2019-03-06,BRA,SOCIAL,26173.25
2019-03-07,BRA,TV,26173.25
2019-03-08,BRA,SOCIAL,0.0
2019-03-09,BRA,TV,0.0
2019-03-10,BRA,SOCIAL,0.0
2019-03-11,BRA,OOH,0.0
2019-03-12,BRA,OOH,0.0
2019-03-13,BRA,TV,0.0
2019-03-14,BRA,ONLINE,0.0
2019-03-15,BRA,TV,0.0
2019-03-16,BRA,OOH,0.0
2019-03-17,BRA,ONLINE,0.0
2019-03-18,BRA,ONLINE,0.0
2019-03-19,BRA,ONLINE,0.0
